PERIODO,SEMEPI,NIVEL,RAMO,LISTDX,CVEDX,TIP_SEXO,GEDAD,DURACI,NDIAS,FREC,TIPCAS,TRABAJADOR
2017,33,99,2,2,IM237,1,3,8,8,1,1,No IMSS
2017,33,99,2,2,IM237,1,5,4.5,18,4,1,No IMSS
2017,33,99,2,2,IM237,1,7,5,5,1,1,No IMSS
2017,33,99,2,2,IM237,2,2,24,48,2,1,No IMSS
2017,33,99,2,2,IM237,2,3,27,27,1,1,No IMSS
2017,33,99,2,2,IM237,2,4,2,2,1,1,No IMSS
2017,33,99,1,2,49,1,3,11,11,1,1,No IMSS
2017,33,99,1,2,49,1,4,47,47,1,1,No IMSS
2017,33,99,1,2,49,1,5,17,17,1,1,No IMSS
2017,34,99,2,2,49,1,2,6.8,68,10,1,No IMSS
2017,34,99,2,2,49,1,3,11.419354838709678,354,31,1,No IMSS
2017,34,99,2,2,49,1,4,16.68421052631579,1585,95,1,No IMSS
2017,34,99,2,2,49,1,5,18.58653846153846,1933,104,1,No IMSS
2017,34,99,2,2,49,1,5,28,28,1,1,IMSS
2017,34,99,2,2,49,1,5,35,35,1,1,No IMSS
2017,34,99,2,2,49,1,6,6,6,1,1,No IMSS
2017,34,99,2,2,49,1,6,19.05,381,20,1,No IMSS
2017,34,99,2,2,49,1,7,23,161,7,1,No IMSS
2017,34,99,2,2,49,2,2,1,1,1,1,IMSS
2017,34,99,2,2,49,2,2,12.4,62,5,1,No IMSS
2017,34,99,2,2,49,2,3,5,5,1,1,IMSS
2017,34,99,2,2,49,2,3,6.222222222222222,112,18,1,No IMSS
2017,34,99,2,2,49,2,4,8.64864864864865,320,37,1,No IMSS
2017,34,99,2,2,49,2,4,14.666666666666666,44,3,1,IMSS
2017,34,99,2,2,49,2,5,10.675,427,40,1,No IMSS
2017,34,99,2,2,49,2,5,17,68,4,1,IMSS
2017,34,99,2,2,49,2,6,9.5,38,4,1,No IMSS
2017,34,99,2,2,IM127,2,4,21,21,1,1,No IMSS
2017,34,99,2,2,IM127,2,5,3,3,1,1,No IMSS
2017,34,99,2,2,IM237,1,3,10,10,1,1,No IMSS
2017,34,99,2,2,IM237,1,4,6.5,13,2,1,No IMSS
2017,34,99,2,2,IM237,1,5,12.333333333333334,37,3,1,No IMSS
2017,34,99,2,2,IM237,1,7,28,28,1,1,No IMSS
2017,34,99,2,2,IM237,2,3,2,2,1,1,No IMSS
2017,35,14,2,2,127,1,2,2,2,1,1,IMSS
2017,35,14,2,2,127,1,3,8,8,1,1,No IMSS
2017,35,14,2,2,127,1,5,23,69,3,1,No IMSS
2017,35,14,2,2,127,1,6,28,28,1,1,No IMSS
2017,35,14,2,2,127,1,7,28,28,1,1,No IMSS
2017,35,14,2,2,127,2,4,3.5,7,2,1,No IMSS
2017,35,14,2,2,127,2,5,27,27,1,1,No IMSS
2017,35,14,2,2,49,1,2,13,13,1,1,No IMSS
2017,35,14,2,2,49,1,3,8.333333333333334,25,3,1,No IMSS
2017,35,14,2,2,49,1,4,7.4,37,5,1,No IMSS
2017,35,14,2,2,49,1,5,11.333333333333334,34,3,1,No IMSS
2017,35,14,2,2,49,1,6,10.5,42,4,1,No IMSS
2017,35,14,2,2,49,2,3,8,8,1,1,No IMSS
2017,35,14,2,2,49,2,4,4.5,9,2,1,No IMSS
2017,35,14,2,2,49,2,5,28,28,1,1,No IMSS
2017,35,14,2,2,49,2,6,7,7,1,1,No IMSS
2017,35,14,2,2,IM237,1,7,28,28,1,1,No IMSS
2017,34,99,1,2,49,1,3,3,3,1,1,No IMSS
2017,34,99,1,2,49,1,4,36,36,1,1,No IMSS
2017,34,99,1,2,49,2,3,17,17,1,1,No IMSS
2017,35,99,1,2,136,2,3,24,24,1,1,No IMSS
2017,35,99,1,2,49,1,4,30,30,1,1,No IMSS
2017,35,99,1,2,49,2,4,2,2,1,1,No IMSS
2017,34,99,2,2,127,1,1,1,1,1,1,No IMSS
2017,34,99,2,2,127,1,2,13.666666666666666,41,3,1,No IMSS
2017,34,99,2,2,127,1,3,15.272727272727273,168,11,1,No IMSS
2017,34,99,2,2,127,1,4,17.928571428571427,251,14,1,No IMSS
2017,34,99,2,2,127,1,5,15.172413793103448,440,29,1,No IMSS
2017,34,99,2,2,127,1,6,35,35,1,1,No IMSS
2017,34,99,2,2,127,2,1,14,28,2,1,No IMSS
2017,34,99,2,2,127,2,2,7,7,1,1,IMSS
2017,34,99,2,2,127,2,2,14.333333333333334,43,3,1,No IMSS
2017,34,99,2,2,127,2,3,9,45,5,1,No IMSS
2017,34,99,2,2,127,2,4,4.833333333333333,29,6,1,No IMSS
2017,34,99,2,2,127,2,5,7.923076923076923,103,13,1,No IMSS
2017,34,99,2,2,127,2,6,21,42,2,1,No IMSS
2017,34,99,2,2,136,2,2,4.5,9,2,1,No IMSS
2017,34,99,2,2,136,2,3,4,8,2,1,No IMSS
2017,34,99,2,2,136,2,4,2,2,1,1,No IMSS
2017,36,14,1,2,49,1,3,5,5,1,1,No IMSS
2017,35,99,2,2,127,1,2,2,2,1,1,IMSS
2017,35,99,2,2,127,1,2,28,56,2,1,No IMSS
2017,35,99,2,2,127,1,3,12,84,7,1,No IMSS
2017,35,99,2,2,127,1,4,15.916666666666666,191,12,1,No IMSS
2017,35,99,2,2,127,1,5,16.15,323,20,1,No IMSS
2017,35,99,2,2,127,1,5,30,30,1,1,IMSS
2017,35,99,2,2,127,1,6,14.5,87,6,1,No IMSS
2017,35,99,2,2,127,1,7,28,28,1,1,No IMSS
2017,35,99,2,2,127,2,2,14.75,59,4,1,No IMSS
2017,35,99,2,2,127,2,3,16.2,81,5,1,No IMSS
2017,35,99,2,2,127,2,4,3.2222222222222223,29,9,1,No IMSS
2017,35,99,2,2,127,2,5,11.636363636363637,128,11,1,No IMSS
2017,35,99,2,2,127,2,6,12,24,2,1,No IMSS
2017,35,99,2,2,127,2,7,3,3,1,1,No IMSS
2017,35,99,2,2,136,2,2,12,12,1,1,IMSS
2017,35,99,2,2,136,2,3,5,35,7,1,No IMSS
2017,35,99,2,2,136,2,4,3,3,1,1,No IMSS
2017,35,99,2,2,49,1,2,3.3,33,10,1,No IMSS
2017,35,99,2,2,49,1,3,6,6,1,1,No IMSS
2017,35,99,2,2,49,1,3,12,540,45,1,No IMSS
2017,35,99,2,2,49,1,4,1,1,1,1,IMSS
2017,35,99,2,2,49,1,4,2,2,1,1,No IMSS
2017,35,99,2,2,49,1,4,14.16304347826087,1303,92,1,No IMSS
2017,35,99,2,2,49,1,5,7,7,1,1,IMSS
2017,35,99,2,2,49,1,5,16.372093023255815,1408,86,1,No IMSS
2017,35,99,2,2,49,1,6,15.128205128205128,590,39,1,No IMSS
2017,35,99,2,2,49,2,2,1,1,1,1,IMSS
2017,35,99,2,2,49,2,2,9.5,38,4,1,No IMSS
2017,35,99,2,2,49,2,3,1,1,1,1,IMSS
2017,35,99,2,2,49,2,3,6.375,102,16,1,No IMSS
2017,35,99,2,2,49,2,4,1.5,3,2,1,IMSS
2017,35,99,2,2,49,2,4,7.344827586206897,213,29,1,No IMSS
2017,35,99,2,2,49,2,5,8.173913043478262,188,23,1,No IMSS
2017,35,99,2,2,49,2,5,28,28,1,1,IMSS
2017,35,99,2,2,49,2,6,6.833333333333333,41,6,1,No IMSS
2017,35,99,2,2,IM127,1,3,1,1,1,1,No IMSS
2017,35,99,2,2,IM127,1,6,1,1,1,1,No IMSS
2017,35,99,2,2,IM127,2,4,1,1,1,1,No IMSS
2017,37,14,2,2,127,1,3,13.666666666666666,41,3,1,No IMSS
2017,37,14,2,2,127,1,5,3,3,1,1,No IMSS
2017,37,14,2,2,127,1,6,4,4,1,1,No IMSS
2017,35,99,2,2,IM237,1,3,3.5,7,2,1,No IMSS
2017,35,99,2,2,IM237,1,4,29,58,2,1,No IMSS
2017,35,99,2,2,IM237,1,5,5,5,1,1,No IMSS
2017,35,99,2,2,IM237,1,7,28,28,1,1,No IMSS
2017,36,14,2,2,127,1,4,3,3,1,1,No IMSS
2017,36,14,2,2,127,1,5,14.666666666666666,44,3,1,No IMSS
2017,36,14,2,2,127,1,6,10,10,1,1,No IMSS
2017,36,14,2,2,127,2,4,14,28,2,1,No IMSS
2017,37,14,2,2,49,1,2,8,16,2,1,No IMSS
2017,37,14,2,2,49,1,3,1,2,2,1,No IMSS
2017,37,14,2,2,49,1,4,9.5,19,2,1,No IMSS
2017,37,14,2,2,49,1,5,7.2,36,5,1,No IMSS
2017,37,14,2,2,49,2,3,2,6,3,1,No IMSS
2017,37,14,2,2,49,2,4,1.6666666666666667,5,3,1,No IMSS
2017,37,14,2,2,49,2,5,7,7,1,1,No IMSS
2017,37,14,2,2,IM127,1,5,1,1,1,1,No IMSS
2017,36,14,2,2,49,1,3,21.5,43,2,1,No IMSS
2017,36,14,2,2,49,1,4,7.75,31,4,1,No IMSS
2017,36,14,2,2,49,1,5,20,120,6,1,No IMSS
2017,36,14,2,2,49,2,3,1,1,1,1,No IMSS
2017,36,14,2,2,49,2,4,1,1,1,1,No IMSS
2017,36,14,2,2,49,2,5,9.75,39,4,1,No IMSS
2017,37,14,2,2,IM237,1,4,7,7,1,1,No IMSS
2017,36,14,2,2,IM237,1,5,14,14,1,1,No IMSS
2017,36,99,2,2,49,1,1,1,1,1,1,No IMSS
2017,36,99,2,2,49,1,2,11,66,6,1,No IMSS
2017,36,99,2,2,49,1,3,10.583333333333334,254,24,1,No IMSS
2017,36,99,2,2,49,1,4,2,4,2,1,IMSS
2017,36,99,2,2,49,1,4,11.920634920634921,751,63,1,No IMSS
2017,36,99,2,2,49,1,4,28,28,1,1,No IMSS
2017,36,99,2,2,49,1,5,3,6,2,1,No IMSS
2017,36,99,2,2,49,1,5,4,8,2,1,IMSS
2017,36,99,2,2,49,1,5,11.868686868686869,1175,99,1,No IMSS
2017,36,99,2,2,49,1,6,9.538461538461538,124,13,1,No IMSS
2017,36,99,2,2,49,2,1,12,12,1,1,No IMSS
2017,36,99,2,2,49,2,2,5.5,11,2,1,No IMSS
2017,36,99,2,2,49,2,3,6.6875,107,16,1,No IMSS
2017,36,99,2,2,49,2,4,1,1,1,1,No IMSS
2017,36,99,2,2,49,2,4,7,14,2,1,IMSS
2017,36,99,2,2,49,2,4,7.666666666666667,207,27,1,No IMSS
2017,36,99,2,2,49,2,5,5,10,2,1,IMSS
2017,36,99,2,2,49,2,5,7.6571428571428575,268,35,1,No IMSS
2017,36,99,2,2,49,2,6,13.666666666666666,41,3,1,No IMSS
2017,36,99,1,2,49,1,3,5,5,1,1,No IMSS
2017,36,99,1,2,49,1,5,7,7,1,1,No IMSS
2017,36,99,1,2,49,1,6,25,25,1,1,No IMSS
2017,36,99,2,2,IM127,1,4,2,2,1,1,No IMSS
2017,36,99,2,2,127,1,3,26,260,10,1,No IMSS
2017,36,99,2,2,127,1,4,9.142857142857142,128,14,1,No IMSS
2017,36,99,2,2,127,1,5,11.966666666666667,359,30,1,No IMSS
2017,36,99,2,2,127,1,6,13.714285714285714,96,7,1,No IMSS
2017,36,99,2,2,127,2,1,1,1,1,1,No IMSS
2017,36,99,2,2,127,2,2,12.666666666666666,38,3,1,No IMSS
2017,36,99,2,2,127,2,3,8,32,4,1,No IMSS
2017,36,99,2,2,127,2,4,3,3,1,1,IMSS
2017,36,99,2,2,127,2,4,7.1,71,10,1,No IMSS
2017,36,99,2,2,127,2,5,3.6666666666666665,22,6,1,No IMSS
2017,36,99,2,2,127,2,7,9,9,1,1,No IMSS
2017,36,99,2,2,136,1,2,1,1,1,1,No IMSS
2017,36,99,2,2,136,1,4,7,7,1,1,No IMSS
2017,36,99,2,2,136,2,2,1,1,1,1,No IMSS
2017,36,99,2,2,136,2,3,3,3,1,1,No IMSS
2017,36,99,2,2,IM237,1,4,19,19,1,1,No IMSS
2017,36,99,2,2,IM237,1,5,1,1,1,1,IMSS
2017,36,99,2,2,IM237,1,5,12.5,50,4,1,No IMSS
2017,36,99,2,2,IM237,2,3,4,4,1,1,No IMSS
2017,36,99,2,2,IM237,2,4,11,11,1,1,IMSS
2017,36,99,2,2,IM237,2,4,15,15,1,1,No IMSS
2017,36,99,2,2,IM237,2,5,2,2,1,1,No IMSS
2017,38,99,2,2,IM237,1,3,6.5,13,2,1,No IMSS
2017,38,99,2,2,IM237,1,4,6.5,13,2,1,No IMSS
2017,38,99,2,2,IM237,1,5,5,10,2,1,No IMSS
2017,38,99,2,2,IM237,2,3,1.5,3,2,1,No IMSS
2017,38,99,2,2,IM237,2,4,1,3,3,1,No IMSS
2017,38,99,2,2,IM237,2,5,7,7,1,1,No IMSS
2017,38,99,2,2,IM237,2,6,7,7,1,1,No IMSS
2017,38,99,1,2,127,1,3,7,7,1,1,No IMSS
2017,38,99,1,2,49,1,3,13,13,1,1,No IMSS
2017,38,99,1,2,49,2,6,8,8,1,1,No IMSS
2017,39,14,2,2,127,1,6,3,3,1,1,No IMSS
2017,39,14,2,2,127,2,3,1,1,1,1,IMSS
2017,39,14,2,2,127,2,4,2,2,1,1,No IMSS
2017,39,14,2,2,49,1,3,2.3333333333333335,7,3,1,No IMSS
2017,39,14,2,2,49,1,4,2,8,4,1,No IMSS
2017,39,14,2,2,49,1,5,2.6666666666666665,8,3,1,No IMSS
2017,39,14,2,2,49,1,6,2,2,1,1,No IMSS
2017,39,14,2,2,49,2,2,7,7,1,1,No IMSS
2017,39,14,2,2,49,2,3,3,6,2,1,No IMSS
2017,39,14,2,2,49,2,5,1,1,1,1,No IMSS
2017,38,99,2,2,127,1,1,13,13,1,1,No IMSS
2017,38,99,2,2,127,1,2,7,14,2,1,No IMSS
2017,38,99,2,2,127,1,3,4.333333333333333,52,12,1,No IMSS
2017,38,99,2,2,127,1,4,5.478260869565218,126,23,1,No IMSS
2017,38,99,2,2,127,1,5,5.260869565217392,121,23,1,No IMSS
2017,38,99,2,2,127,1,6,5.666666666666667,34,6,1,No IMSS
2017,38,99,2,2,127,2,2,1.5,3,2,1,No IMSS
2017,38,99,2,2,127,2,3,2,10,5,1,No IMSS
2017,38,99,2,2,127,2,4,4.111111111111111,37,9,1,No IMSS
2017,38,99,2,2,127,2,5,3.8333333333333335,23,6,1,No IMSS
2017,38,99,2,2,127,2,5,7,7,1,1,IMSS
2017,38,99,2,2,127,2,6,5.5,11,2,1,No IMSS
2017,38,99,2,2,136,2,2,1,1,1,1,No IMSS
2017,38,99,2,2,136,2,3,7,7,1,1,No IMSS
2017,39,142417,2,2,49,1,3,2,2,1,1,No IMSS
2017,39,142417,2,2,49,1,4,3,3,1,1,No IMSS
2017,38,99,2,2,49,1,2,3.4444444444444446,31,9,1,No IMSS
2017,38,99,2,2,49,1,3,1,1,1,1,IMSS
2017,38,99,2,2,49,1,3,1,1,1,1,No IMSS
2017,38,99,2,2,49,1,3,4.125,132,32,1,No IMSS
2017,38,99,2,2,49,1,4,5,5,1,1,No IMSS
2017,38,99,2,2,49,1,4,5.28,396,75,1,No IMSS
2017,38,99,2,2,49,1,4,10,10,1,1,IMSS
2017,38,99,2,2,49,1,5,5.623655913978495,523,93,1,No IMSS
2017,38,99,2,2,49,1,5,9,9,1,1,IMSS
2017,38,99,2,2,49,1,6,6,144,24,1,No IMSS
2017,38,99,2,2,49,1,7,8.5,17,2,1,No IMSS
2017,38,99,2,2,49,2,2,5,15,3,1,No IMSS
2017,38,99,2,2,49,2,3,4.5,9,2,1,IMSS
2017,38,99,2,2,49,2,3,4.846153846153846,63,13,1,No IMSS
2017,38,99,2,2,49,2,4,3.375,108,32,1,No IMSS
2017,38,99,2,2,49,2,4,7,14,2,1,IMSS
2017,38,99,2,2,49,2,5,5.303030303030303,175,33,1,No IMSS
2017,38,99,2,2,49,2,6,3.4,17,5,1,No IMSS
2017,38,99,2,2,49,2,6,9,9,1,1,IMSS
2017,38,99,2,2,IM127,1,4,2,2,1,1,No IMSS
2017,38,99,2,2,IM127,1,5,1,1,1,1,No IMSS
2017,39,99,2,2,IM237,2,2,4,4,1,1,No IMSS
2017,39,99,2,2,IM237,2,3,5,5,1,1,No IMSS
2017,39,99,2,2,IM237,2,5,2,2,1,1,IMSS
2017,39,99,2,2,127,1,1,2,2,1,1,No IMSS
2017,39,99,2,2,127,1,2,2.5,10,4,1,No IMSS
2017,39,99,2,2,127,1,3,3.875,31,8,1,No IMSS
2017,39,99,2,2,127,1,4,2.888888888888889,26,9,1,No IMSS
2017,39,99,2,2,127,1,5,3.8,38,10,1,No IMSS
2017,39,99,2,2,127,1,6,3,6,2,1,No IMSS
2017,39,99,2,2,127,2,2,2.3333333333333335,7,3,1,No IMSS
2017,39,99,2,2,127,2,3,1,1,1,1,IMSS
2017,39,99,2,2,127,2,3,3,6,2,1,No IMSS
2017,39,99,2,2,127,2,4,2.8,14,5,1,No IMSS
2017,39,99,2,2,127,2,5,2.5,10,4,1,No IMSS
2017,39,99,2,2,127,2,6,1,1,1,1,No IMSS
2017,39,99,2,2,127,2,7,3,3,1,1,No IMSS
2017,39,99,2,2,136,2,3,3.5,7,2,1,No IMSS
2017,40,14,2,2,49,1,4,1,1,1,1,No IMSS
2017,40,99,2,2,49,1,4,1,3,3,1,No IMSS
2017,40,99,2,2,49,1,5,1,1,1,1,No IMSS
2017,39,99,2,2,49,1,2,1,1,1,1,IMSS
2017,39,99,2,2,49,1,2,3.5555555555555554,32,9,1,No IMSS
2017,39,99,2,2,49,1,3,2.8181818181818183,93,33,1,No IMSS
2017,39,99,2,2,49,1,4,2.3728813559322033,140,59,1,No IMSS
2017,39,99,2,2,49,1,4,2.6666666666666665,8,3,1,IMSS
2017,39,99,2,2,49,1,5,2,4,2,1,No IMSS
2017,39,99,2,2,49,1,5,3.25,169,52,1,No IMSS
2017,39,99,2,2,49,1,5,7,7,1,1,IMSS
2017,39,99,2,2,49,1,6,2.588235294117647,44,17,1,No IMSS
2017,39,99,2,2,49,2,1,1,1,1,1,No IMSS
2017,39,99,2,2,49,2,2,1,1,1,1,IMSS
2017,39,99,2,2,49,2,2,4,20,5,1,No IMSS
2017,39,99,2,2,49,2,3,1,2,2,1,IMSS
2017,39,99,2,2,49,2,3,2.8,28,10,1,No IMSS
2017,39,99,2,2,49,2,4,1.75,7,4,1,IMSS
2017,39,99,2,2,49,2,4,2.25,45,20,1,No IMSS
2017,39,99,2,2,49,2,5,2.5,5,2,1,IMSS
2017,39,99,2,2,49,2,5,2.6666666666666665,64,24,1,No IMSS
2017,39,99,2,2,49,2,6,3,12,4,1,No IMSS
2017,39,99,2,2,IM127,2,5,1,1,1,1,No IMSS
2021,48,99,2,2,127,1,1,1,1,1,0,No IMSS
2021,48,99,2,2,127,1,2,46.333333333333336,139,3,0,No IMSS
2021,48,99,2,2,127,1,3,45.57142857142857,319,7,0,No IMSS
2021,48,99,2,2,127,1,4,41.77777777777778,376,9,0,No IMSS
2021,48,99,2,2,127,1,5,2,2,1,0,IMSS
2021,48,99,2,2,127,1,5,61,1464,24,0,No IMSS
2021,48,99,2,2,127,1,6,56.75,227,4,0,No IMSS
2021,48,99,2,2,127,2,2,5,5,1,0,No IMSS
2021,48,99,2,2,127,2,2,17,102,6,0,No IMSS
2021,48,99,2,2,127,2,3,1,1,1,0,IMSS
2021,48,99,2,2,127,2,3,34,272,8,0,No IMSS
2021,48,99,2,2,127,2,4,42.6,426,10,0,No IMSS
2021,48,99,2,2,127,2,5,24.5,245,10,0,No IMSS
2021,48,99,2,2,127,2,5,31.333333333333332,94,3,0,IMSS
2021,48,99,2,2,127,2,6,164,164,1,0,No IMSS
2021,48,99,2,2,136,2,3,5.333333333333333,16,3,0,No IMSS
2021,48,99,2,2,136,2,3,15,15,1,0,IMSS
2021,48,99,2,2,49,1,1,15,15,1,0,No IMSS
2021,48,99,2,2,49,1,2,7,70,10,0,No IMSS
2021,48,99,2,2,49,1,3,5,5,1,0,IMSS
2021,48,99,2,2,49,1,3,30.871794871794872,1204,39,0,No IMSS
2021,48,99,2,2,49,1,4,33.166666666666664,199,6,0,IMSS
2021,48,99,2,2,49,1,4,48.602409638554214,4034,83,0,No IMSS
2021,48,99,2,2,49,1,5,68.06923076923077,8849,130,0,No IMSS
2021,48,99,2,2,49,1,5,245,245,1,0,IMSS
2021,48,99,2,2,49,1,6,2,2,1,0,IMSS
2021,48,99,2,2,49,1,6,40.041666666666664,961,24,0,No IMSS
2021,48,99,2,2,49,1,7,7.5,15,2,0,No IMSS
2021,48,99,2,2,49,2,2,2.3333333333333335,14,6,0,No IMSS
2021,48,99,2,2,49,2,3,1,1,1,0,IMSS
2021,48,99,2,2,49,2,3,21.928571428571427,307,14,0,No IMSS
2021,48,99,2,2,49,2,4,18.804347826086957,865,46,0,No IMSS
2021,48,99,2,2,49,2,4,75.5,151,2,0,IMSS
2021,48,99,2,2,49,2,5,4,4,1,0,IMSS
2021,48,99,2,2,49,2,5,61.10344827586207,1772,29,0,No IMSS
2021,48,99,2,2,49,2,6,3.6666666666666665,22,6,0,No IMSS
2021,48,99,2,2,IM127,2,4,3,3,1,0,No IMSS
2021,48,99,2,2,IM237,1,5,167,334,2,0,No IMSS
2021,48,99,1,2,49,1,4,38.5,77,2,0,No IMSS
2021,48,99,1,2,49,1,5,5,5,1,0,No IMSS
2021,48,99,1,2,49,2,4,10,20,2,0,No IMSS
2021,48,99,3,2,136,2,3,84,84,1,0,No IMSS
2021,49,14,2,2,127,1,2,6.5,13,2,0,No IMSS
2021,49,14,2,2,127,1,3,9.2,46,5,0,No IMSS
2021,49,14,2,2,127,1,4,23.75,95,4,0,No IMSS
2021,49,14,2,2,127,1,5,28.666666666666668,86,3,0,No IMSS
2021,49,14,2,2,127,1,6,77,77,1,0,No IMSS
2021,49,14,2,2,127,2,5,64,128,2,0,No IMSS
2021,49,14,2,2,49,1,3,27.333333333333332,164,6,0,No IMSS
2021,49,14,2,2,49,1,4,113,791,7,0,No IMSS
2021,49,14,2,2,49,1,5,116.9090909090909,1286,11,0,No IMSS
2021,49,14,2,2,49,2,4,43.8,219,5,0,No IMSS
2021,49,14,2,2,49,2,5,100,200,2,0,No IMSS
2021,49,14,2,2,IM237,2,4,1,1,1,0,No IMSS
2021,49,99,2,2,136,2,2,2,2,1,0,No IMSS
2021,49,99,2,2,136,2,3,13.75,55,4,0,No IMSS
2021,49,99,2,2,49,1,2,4.9,49,10,0,No IMSS
2021,49,99,2,2,49,1,3,7,7,1,0,No IMSS
2021,49,99,2,2,49,1,3,14.193548387096774,440,31,0,No IMSS
2021,49,99,2,2,49,1,4,3.25,13,4,0,IMSS
2021,49,99,2,2,49,1,4,69.41095890410959,5067,73,0,No IMSS
2021,49,99,2,2,49,1,5,13,13,1,0,No IMSS
2021,49,99,2,2,49,1,5,62,62,1,0,IMSS
2021,49,99,2,2,49,1,5,66.8141592920354,7550,113,0,No IMSS
2021,49,99,2,2,49,1,6,3,3,1,0,IMSS
2021,49,99,2,2,49,1,6,62.35,1247,20,0,No IMSS
2021,49,99,2,2,49,1,7,15,15,1,0,No IMSS
2021,49,99,2,2,49,2,2,5,20,4,0,No IMSS
2021,49,99,2,2,49,2,3,16.866666666666667,253,15,0,No IMSS
2021,49,99,2,2,49,2,4,1,1,1,0,IMSS
2021,49,99,2,2,49,2,4,27.313725490196077,1393,51,0,No IMSS
2021,49,99,2,2,49,2,5,5,10,2,0,IMSS
2021,49,99,2,2,49,2,5,36.97959183673469,1812,49,0,No IMSS
2021,49,99,2,2,49,2,6,56.75,227,4,0,No IMSS
2021,49,99,2,2,49,2,7,85,85,1,0,No IMSS
2021,49,99,2,2,IM237,1,2,1,1,1,0,No IMSS
2021,49,99,2,2,IM237,1,5,3,6,2,0,No IMSS
2021,49,99,2,2,IM237,2,4,3.5,7,2,0,No IMSS
2021,49,99,2,2,IM237,2,5,7,14,2,0,No IMSS
2021,49,99,3,2,136,2,2,84,84,1,0,No IMSS
2021,49,99,1,2,49,1,2,19,19,1,0,No IMSS
2021,49,99,1,2,49,1,3,4,4,1,0,No IMSS
2021,49,99,1,2,49,1,5,20,20,1,0,No IMSS
2021,49,99,2,2,127,1,2,5,30,6,0,No IMSS
2021,49,99,2,2,127,1,3,24.46153846153846,318,13,0,No IMSS
2021,49,99,2,2,127,1,3,41,41,1,0,IMSS
2021,49,99,2,2,127,1,4,12,12,1,0,No IMSS
2021,49,99,2,2,127,1,4,31.125,498,16,0,No IMSS
2021,49,99,2,2,127,1,5,31.5,63,2,0,IMSS
2021,49,99,2,2,127,1,5,62.7,1881,30,0,No IMSS
2021,49,99,2,2,127,1,6,132.91666666666666,1595,12,0,No IMSS
2021,49,99,2,2,127,1,7,3,3,1,0,No IMSS
2021,49,99,2,2,127,2,2,2,6,3,0,No IMSS
2021,49,99,2,2,127,2,3,10.6,53,5,0,No IMSS
2021,49,99,2,2,127,2,4,21.083333333333332,253,12,0,No IMSS
2021,49,99,2,2,127,2,5,26.266666666666666,394,15,0,No IMSS
2021,49,99,2,2,127,2,6,62.666666666666664,188,3,0,No IMSS
2021,50,14,1,2,127,1,3,23,23,1,0,No IMSS
2021,50,14,2,2,127,1,1,3,3,1,0,No IMSS
2021,50,14,2,2,127,1,2,1,1,1,0,No IMSS
2021,50,14,2,2,127,1,3,22,22,1,0,No IMSS
2021,50,14,2,2,127,1,4,2.5,5,2,0,No IMSS
2021,50,14,2,2,127,1,5,86,258,3,0,No IMSS
2021,50,14,2,2,127,2,1,7,7,1,0,No IMSS
2021,50,14,2,2,127,2,4,101,101,1,0,No IMSS
2021,50,14,2,2,127,2,6,3,3,1,0,No IMSS
2021,50,14,2,2,136,2,3,2,2,1,0,No IMSS
2021,50,14,2,2,49,1,2,7,7,1,0,No IMSS
2021,50,14,2,2,49,1,3,34.875,279,8,0,No IMSS
2021,50,14,2,2,49,1,4,60.333333333333336,181,3,0,No IMSS
2021,50,14,2,2,49,1,5,36.72727272727273,404,11,0,No IMSS
2021,50,14,2,2,49,1,7,16,32,2,0,No IMSS
2021,50,14,2,2,49,2,2,1,1,1,0,No IMSS
2021,50,14,2,2,49,2,3,6,6,1,0,No IMSS
2021,50,14,2,2,49,2,4,2.25,9,4,0,No IMSS
2021,50,14,2,2,49,2,5,163.33333333333334,490,3,0,No IMSS
2021,50,14,2,2,49,2,6,1,1,1,0,No IMSS
2021,50,14,2,2,IM127,1,6,2,2,1,0,No IMSS
2021,50,14,2,2,IM127,2,4,1,1,1,0,IMSS
2021,50,142417,2,2,49,2,4,1,1,1,0,No IMSS
2021,50,99,2,2,IM237,1,3,394,394,1,0,No IMSS
2021,50,99,2,2,IM237,1,5,9.166666666666666,55,6,0,No IMSS
2021,50,99,2,2,IM237,2,5,6.5,13,2,0,No IMSS
2021,50,99,2,2,IM237,2,6,1,1,1,0,No IMSS
2021,50,99,3,2,136,2,3,84,84,1,0,No IMSS
2021,50,99,1,2,127,1,3,164.5,329,2,0,No IMSS
2021,50,99,1,2,49,1,4,137,137,1,0,No IMSS
2021,50,99,1,2,49,1,5,5,5,1,0,No IMSS
2021,50,99,2,2,127,1,1,3,3,1,0,No IMSS
2021,50,99,2,2,127,1,2,6,24,4,0,No IMSS
2021,50,99,2,2,127,1,3,23.625,189,8,0,No IMSS
2021,50,99,2,2,127,1,4,24.58823529411765,418,17,0,No IMSS
2021,50,99,2,2,127,1,5,67.14285714285714,2350,35,0,No IMSS
2021,50,99,2,2,127,1,5,176,176,1,0,IMSS
2021,50,99,2,2,127,1,6,89.75,359,4,0,No IMSS
2021,50,99,2,2,127,2,1,5,10,2,0,No IMSS
2021,50,99,2,2,127,2,2,10,30,3,0,No IMSS
2021,50,99,2,2,127,2,3,1.4,7,5,0,No IMSS
2021,50,99,2,2,127,2,4,5,5,1,0,IMSS
2021,50,99,2,2,127,2,4,17.833333333333332,214,12,0,No IMSS
2021,50,99,2,2,127,2,5,43.57142857142857,305,7,0,No IMSS
